Date,Open,High,Low,Close,Adj Close,Volume
2019-11-06,177.690002,177.990005,175.279999,176.339996,158.098038,2855900
2019-11-07,177.679993,180.000000,176.669998,177.009995,158.698700,2628100
2019-11-08,176.410004,176.669998,175.149994,176.100006,157.882843,1441800
2019-11-11,174.910004,177.110001,174.429993,176.800003,158.510422,1252100
2019-11-12,176.389999,176.830002,174.910004,175.470001,157.317993,1775500
2019-11-13,174.309998,176.399994,173.660004,175.539993,157.380753,2273200
2019-11-14,175.539993,176.199997,174.089996,174.770004,156.690475,2152000
2019-11-15,175.179993,177.100006,174.770004,176.270004,158.035233,2160300
2019-11-18,175.820007,176.470001,174.570007,176.250000,158.017319,2930100
2019-11-19,176.070007,177.289993,175.440002,177.169998,158.842148,3594000
2019-11-20,176.660004,177.710007,173.779999,174.089996,156.080750,2915100
2019-11-21,173.839996,174.830002,172.300003,174.169998,156.152496,1704400
2019-11-22,174.679993,175.990005,173.800003,175.940002,157.739380,1935000
2019-11-25,176.179993,179.990005,175.669998,179.899994,161.289734,2655900
2019-11-26,179.259995,179.949997,178.059998,178.089996,159.666962,2946700
2019-11-27,177.479996,177.800003,175.929993,177.190002,159.730118,2113500
2019-11-29,176.550003,176.990005,175.440002,175.990005,158.648300,975600
2019-12-02,175.860001,176.570007,172.789993,173.000000,155.952942,2099700
2019-12-03,170.899994,171.070007,167.149994,168.000000,151.445648,3921600
2019-12-04,169.169998,172.889999,168.949997,171.460007,154.564758,3623000
2019-12-05,171.610001,171.889999,169.360001,170.490005,153.690292,2647600
2019-12-06,172.309998,174.130005,171.789993,172.000000,155.051544,2123900
2019-12-09,171.289993,172.580002,170.520004,171.360001,154.474548,2078900
2019-12-10,170.830002,172.500000,170.130005,171.850006,154.916290,1811600
2019-12-11,172.779999,174.679993,172.009995,174.449997,157.260056,2015800
2019-12-12,174.089996,176.320007,173.169998,175.220001,157.954178,3377700
2019-12-13,175.830002,177.529999,174.160004,177.029999,159.585831,2842400
2019-12-16,178.289993,180.839996,178.020004,180.089996,162.344330,3625600
2019-12-17,179.740005,180.660004,177.070007,177.389999,159.910355,3516500
2019-12-18,177.750000,179.300003,176.539993,178.220001,160.658569,3786000
2019-12-19,177.850006,179.199997,177.029999,177.470001,159.982498,2479200
2019-12-20,178.809998,180.559998,176.720001,180.399994,162.623779,6140100
2019-12-23,180.399994,180.679993,179.000000,179.419998,161.740326,1888100
2019-12-24,179.759995,180.479996,179.360001,179.889999,162.164017,666000
2019-12-26,180.360001,180.919998,179.500000,180.809998,162.993362,1171700
2019-12-27,181.000000,181.589996,180.660004,181.410004,163.534241,1363000
2019-12-30,181.149994,181.380005,179.600006,180.149994,162.398438,1493000
2019-12-31,179.960007,181.259995,179.539993,180.789993,162.975311,1588800
2020-01-02,180.949997,182.380005,179.970001,182.270004,164.309555,2444800
2020-01-03,179.539993,181.190002,178.289993,180.979996,163.146637,2344200
2020-01-06,179.699997,180.080002,177.940002,179.429993,161.749344,3142500
2020-01-07,179.229996,179.580002,177.610001,178.070007,160.523376,4096400
2020-01-08,177.889999,181.050003,177.479996,180.020004,162.281235,2817500
2020-01-09,180.509995,180.830002,178.570007,179.100006,161.451904,3311100
2020-01-10,179.100006,179.929993,177.820007,177.940002,160.406158,2944300
2020-01-13,177.990005,179.990005,177.639999,179.899994,162.173035,2035200
2020-01-14,180.500000,182.729996,180.149994,180.800003,162.984390,2805900
2020-01-15,181.630005,182.419998,180.630005,180.800003,162.984390,3450700
