Date,Open,High,Low,Close,Adj Close,Volume
2020-08-03,303.589996,304.910004,299.200012,303.609985,285.631439,2628500
2020-08-04,301.910004,308.859985,300.070007,304.500000,286.468689,3594900
2020-08-05,306.829987,312.959991,305.019989,312.470001,293.966736,2982200
2020-08-06,312.000000,316.239990,310.399994,314.059998,295.462585,3305300
2020-08-07,313.339996,319.000000,313.339996,317.029999,298.256775,2600800
2020-08-10,317.000000,320.470001,315.579987,319.100006,300.204132,2563600
2020-08-11,322.920013,324.570007,314.660004,315.549988,296.864380,3018200
2020-08-12,318.000000,323.290009,317.640015,322.269989,303.186462,2915800
2020-08-13,320.679993,321.869995,317.839996,321.519989,302.480896,2159500
2020-08-14,320.540009,323.929993,318.730011,323.700012,304.531769,1787200
2020-08-17,321.450012,323.799988,319.350006,320.510010,301.530701,2772500
2020-08-18,321.980011,322.670013,315.709991,316.809998,298.049713,2520000
2020-08-19,316.769989,319.489990,315.179993,315.399994,296.723236,2066700
2020-08-20,314.829987,315.279999,312.010010,313.329987,294.775787,2245600
2020-08-21,311.279999,315.279999,310.089996,314.140015,295.537842,2488500
2020-08-24,316.809998,316.899994,306.489990,308.839996,290.551727,2922200
2020-08-25,312.200012,312.359985,307.799988,312.220001,293.731598,1879300
2020-08-26,310.980011,311.359985,303.609985,308.820007,290.532959,3178900
2020-08-27,310.410004,314.769989,305.489990,311.670013,293.214172,2321000
2020-08-28,312.339996,315.820007,308.970001,314.369995,295.754272,2883500
2020-08-31,314.890015,319.559998,312.540009,312.549988,294.042023,4341600
2020-09-01,310.160004,314.720001,310.000000,312.829987,294.305420,2487100
2020-09-02,312.559998,321.279999,312.559998,320.239990,301.276611,2846500
2020-09-03,322.000000,323.820007,313.730011,316.230011,297.504120,3872500
2020-09-04,316.480011,317.829987,306.630005,312.000000,293.524628,2901000
2020-09-08,311.029999,311.459991,303.829987,307.250000,289.055847,2594500
2020-09-09,309.679993,315.320007,308.420013,312.019989,293.543427,2195600
2020-09-10,312.730011,314.440002,303.720001,304.600006,286.562836,2421200
2020-09-11,305.070007,306.459991,297.290009,301.480011,284.796265,3085900
2020-09-14,303.010010,311.119995,303.010010,308.570007,291.493927,1795500
2020-09-15,310.049988,311.459991,306.049988,307.230011,290.228088,1468300
2020-09-16,309.070007,312.250000,306.200012,306.519989,289.557404,3438200
2020-09-17,304.500000,307.380005,302.109985,304.980011,288.102539,2394100
2020-09-18,305.010010,310.390015,303.769989,308.019989,290.974304,3795400
2020-09-21,300.470001,300.529999,291.660004,299.190002,282.632996,4124700
2020-09-22,298.440002,300.619995,292.920013,294.260010,277.975830,3163600
2020-09-23,295.000000,296.100006,291.829987,292.140015,275.973236,3709900
2020-09-24,292.190002,294.929993,289.640015,292.660004,276.464386,2869100
2020-09-25,291.250000,303.269989,291.220001,302.500000,285.759796,2455800
2020-09-28,306.390015,310.010010,302.829987,303.230011,286.449463,2575700
2020-09-29,303.670013,305.500000,300.679993,304.149994,287.318542,1797800
2020-09-30,304.019989,314.519989,303.989990,311.769989,294.516815,3497300
2020-10-01,312.910004,315.170013,309.149994,313.070007,295.744904,2731200
2020-10-02,312.100006,317.390015,308.359985,311.980011,294.715240,2338000
2020-10-05,315.070007,318.420013,313.119995,318.149994,300.543793,1638600
2020-10-06,318.950012,320.299988,313.489990,314.450012,297.048462,2434400
2020-10-07,315.820007,324.739990,315.820007,323.170013,305.285980,2596600
2020-10-08,323.429993,325.350006,320.989990,322.410004,304.568024,2056700
2020-10-09,324.660004,328.170013,323.920013,327.839996,309.697540,2028900
2020-10-12,329.119995,333.559998,329.010010,329.970001,311.709717,2424200
2020-10-13,328.500000,333.700012,327.709991,331.420013,313.079407,2713500
2020-10-14,322.070007,330.570007,320.200012,321.850006,304.039063,4455400
2020-10-15,318.850006,326.970001,316.329987,324.570007,306.608459,3172200
2020-10-16,325.459991,332.350006,324.730011,329.899994,311.643494,3293300
2020-10-19,328.540009,330.779999,322.059998,324.220001,306.277924,2482100
2020-10-20,326.619995,328.619995,323.279999,323.410004,305.512726,1988600
2020-10-21,323.410004,326.489990,322.179993,322.790009,304.926971,2139000
2020-10-22,322.320007,328.059998,322.250000,325.730011,307.704346,2100600
2020-10-23,329.160004,335.649994,328.130005,330.600006,312.304810,2349500
2020-10-26,326.320007,327.750000,318.540009,323.059998,305.182037,2408500
2020-10-27,323.059998,323.500000,319.429993,320.510010,302.773193,2427700
2020-10-28,313.329987,317.809998,307.440002,308.000000,290.955475,3301400
2020-10-29,306.589996,309.480011,301.459991,303.679993,286.874542,3279200
2020-10-30,303.230011,307.170013,299.600006,305.140015,288.253754,3556800
2020-11-02,312.640015,312.640015,307.359985,312.100006,294.828613,4519000
2020-11-03,317.470001,326.440002,315.019989,321.350006,303.566711,4043900
2020-11-04,345.230011,360.440002,341.140015,354.559998,334.938873,10344900
2020-11-05,358.070007,360.980011,349.679993,354.399994,334.787750,4786500
2020-11-06,350.359985,352.000000,344.570007,347.459991,328.231781,2994900
2020-11-09,366.309998,367.950012,348.980011,350.000000,330.631226,4635300
2020-11-10,349.489990,355.899994,348.170013,353.690002,334.117004,3733200
2020-11-11,356.160004,356.809998,349.410004,351.700012,332.237091,2048200
2020-11-12,351.399994,360.519989,349.750000,354.410004,334.797211,2907300
2020-11-13,356.859985,357.940002,352.790009,355.670013,335.987427,2442100
2020-11-16,358.950012,359.579987,351.010010,356.820007,337.073792,2790100
2020-11-17,352.390015,353.359985,347.500000,352.100006,332.615051,2557600
2020-11-18,353.429993,354.049988,343.089996,344.510010,325.445038,2722500
2020-11-19,342.290009,343.070007,334.329987,337.000000,318.350677,3935600
2020-11-20,335.000000,337.660004,331.709991,334.700012,316.177887,3702000
2020-11-23,335.549988,336.260010,331.589996,335.059998,316.518036,2535700
2020-11-24,336.179993,340.000000,334.429993,336.010010,317.415436,3759700
2020-11-25,338.820007,338.820007,329.140015,333.190002,314.751526,3145100
2020-11-27,333.529999,338.899994,331.839996,337.940002,319.238617,1558600
2020-11-30,335.109985,337.940002,330.290009,336.339996,317.727203,5265700
2020-12-01,344.769989,354.100006,339.929993,341.190002,322.308746,3817700
2020-12-02,341.769989,351.829987,341.500000,347.559998,328.326202,2864300
2020-12-03,347.899994,352.769989,346.489990,348.679993,329.384247,4169200
2020-12-04,346.000000,351.470001,345.750000,349.890015,331.716553,3255100
2020-12-07,348.720001,349.890015,345.220001,347.859985,329.791931,2999400
2020-12-08,344.750000,349.899994,344.079987,347.859985,329.791931,2471200
