Date,Open,High,Low,Close,Adj Close,Volume
2020-03-25,72.089996,79.309998,69.410004,74.599998,68.468361,5259100
2020-03-26,76.290001,78.959999,73.820000,78.250000,71.818344,3073400
2020-03-27,73.029999,76.510002,71.919998,74.540001,68.413292,2621400
2020-03-30,74.419998,78.709999,74.000000,78.320000,71.882599,2873400
2020-03-31,77.669998,79.040001,75.870003,77.690002,71.304382,5641200
2020-04-01,72.570000,74.040001,71.129997,73.139999,67.128365,3769700
2020-04-02,72.440002,75.089996,71.580002,73.589996,67.541374,3162500
2020-04-03,74.120003,74.120003,70.339996,71.250000,65.393707,2606700
2020-04-06,75.209999,77.889999,75.129997,77.400002,71.038208,3109300
2020-04-07,81.169998,82.250000,75.940002,76.160004,69.900131,3372100
2020-04-08,77.239998,80.699997,76.129997,80.139999,73.553017,3272800
2020-04-09,80.690002,84.839996,80.500000,81.440002,74.746147,4472100
2020-04-13,79.400002,79.930000,76.739998,78.389999,71.946831,2238200
2020-04-14,80.510002,81.239998,78.680000,79.839996,73.277664,1943400
2020-04-15,77.760002,78.010002,75.389999,75.739998,69.514641,2040500
2020-04-16,75.599998,76.239998,74.349998,75.820000,69.588081,2961000
2020-04-17,78.580002,80.879997,78.120003,79.260002,72.745354,2450900
2020-04-20,77.529999,79.449997,76.709999,77.889999,71.487938,2181200
2020-04-21,76.709999,77.860001,75.800003,76.910004,70.588493,2400300
2020-04-22,78.919998,79.680000,77.500000,77.650002,71.267670,2639300
2020-04-23,78.779999,80.290001,78.029999,78.150002,71.726570,2289100
2020-04-24,78.980003,79.379997,77.699997,78.860001,72.378212,2083600
2020-04-27,79.290001,83.230003,79.290001,82.540001,75.755753,1992300
2020-04-28,84.529999,85.449997,82.629997,83.099998,76.269707,2249200
2020-04-29,84.989998,86.769997,84.300003,85.779999,78.729431,2563300
2020-04-30,85.309998,85.489998,82.669998,83.500000,76.636848,3597600
2020-05-01,82.000000,82.889999,79.870003,82.070000,75.324371,2505800
2020-05-04,80.470001,81.139999,78.099998,79.320000,72.800377,2839900
2020-05-05,81.050003,82.360001,80.500000,80.800003,74.158775,2260100
2020-05-06,80.769997,81.650002,79.919998,79.919998,73.351097,1825500
2020-05-07,81.260002,81.570000,79.870003,80.260002,73.663139,2219300
2020-05-08,81.500000,82.400002,81.089996,82.250000,75.489578,1555100
2020-05-11,81.440002,81.790001,80.190002,81.080002,74.415749,1786800
2020-05-12,81.470001,82.089996,77.269997,77.459999,71.093292,1996200
2020-05-13,76.430000,76.599998,73.059998,73.870003,67.798370,2336600
2020-05-14,71.910004,74.989998,70.540001,74.910004,68.752884,2734000
2020-05-15,74.220001,75.220001,73.120003,73.709999,67.651520,2661200
2020-05-18,77.000000,79.000000,76.639999,78.269997,71.836708,1916500
2020-05-19,77.769997,78.459999,76.260002,76.339996,70.065353,2356200
2020-05-20,77.680000,78.620003,76.559998,77.930000,71.524658,1905100
2020-05-21,77.639999,78.669998,77.470001,78.290001,71.855080,2130100
2020-05-22,78.410004,78.760002,77.059998,78.669998,72.203812,1784400
2020-05-26,80.230003,82.449997,80.169998,81.919998,75.186722,2683100
2020-05-27,84.279999,86.470001,83.910004,86.279999,79.188332,3190800
2020-05-28,86.959999,87.099998,84.639999,85.129997,78.132843,3491100
2020-05-29,84.309998,85.160004,83.059998,84.900002,77.921753,3361600
2020-06-01,84.669998,85.360001,84.180000,84.660004,77.701485,1584000
2020-06-02,85.139999,85.620003,84.239998,85.620003,78.582588,1741300
2020-06-03,86.900002,89.550003,86.650002,89.330002,81.987640,1819500
2020-06-04,88.470001,92.040001,87.940002,91.989998,84.428986,3069600
2020-06-05,96.589996,98.459999,95.160004,95.430000,87.586266,3398100
2020-06-08,94.760002,96.309998,94.660004,95.669998,87.806526,2574200
2020-06-09,93.870003,96.489998,93.250000,95.419998,87.577095,2260600
2020-06-10,95.000000,95.419998,91.980003,91.980003,84.419846,2023600
2020-06-11,88.160004,88.419998,84.970001,85.129997,78.132843,2069800
2020-06-12,88.449997,88.660004,83.949997,86.010002,78.940536,1788100
2020-06-15,83.330002,87.860001,82.980003,86.690002,79.564651,2651500
2020-06-16,90.010002,90.970001,87.250000,88.940002,81.629707,2000300
2020-06-17,89.629997,89.629997,87.660004,88.839996,81.537926,2027500
2020-06-18,88.099998,88.830002,87.160004,87.529999,80.335602,1932000
2020-06-19,89.480003,89.480003,86.800003,89.339996,81.996803,6552500
2020-06-22,88.750000,88.750000,86.430000,87.080002,79.922592,2600300
2020-06-23,88.000000,88.209999,87.089996,87.120003,79.959297,1841400
2020-06-24,86.309998,86.449997,83.879997,84.010002,77.104904,2500900
2020-06-25,83.570000,85.639999,82.440002,85.470001,78.444916,2502000
2020-06-26,85.239998,85.959999,84.669998,85.500000,78.472458,3696000
2020-06-29,86.339996,87.739998,85.750000,86.910004,79.766571,1690800
2020-06-30,86.470001,87.930000,86.120003,87.480003,80.289719,1910100
2020-07-01,87.910004,88.300003,86.540001,87.099998,79.940933,2183200
2020-07-02,88.720001,89.980003,88.089996,88.239998,80.987221,1587700
2020-07-06,89.820000,90.150002,88.199997,88.879997,81.574615,1516400
2020-07-07,88.370003,88.580002,87.120003,87.400002,80.216278,1499500
2020-07-08,87.620003,88.379997,86.540001,87.339996,80.161217,1561800
2020-07-09,87.099998,87.519997,85.050003,85.639999,78.600945,2132400
2020-07-10,85.860001,86.500000,84.870003,86.440002,79.335182,1380100
2020-07-13,87.010002,89.169998,86.629997,87.430000,80.243828,1557000
2020-07-14,87.519997,90.980003,86.750000,90.669998,83.217514,2221700
2020-07-15,92.300003,93.839996,91.260002,93.400002,85.723145,2711500
2020-07-16,92.940002,94.739998,92.550003,93.559998,85.869957,1397100
2020-07-17,94.139999,95.250000,93.629997,94.570000,86.796951,1791700
