Date,Open,High,Low,Close,Adj Close,Volume
2019-11-06,79.732826,80.114502,79.322517,79.437019,68.238602,9735606
2019-11-07,79.417938,80.143127,78.883591,79.083969,67.935333,9251325
2019-11-08,79.112595,79.875954,78.921753,79.761452,68.517296,6653123
2019-11-11,79.351143,79.809158,79.160301,79.465652,68.263206,3725221
2019-11-12,79.751907,80.935112,79.751907,80.267174,68.951736,8616656
2019-11-13,80.677483,81.211830,80.257637,80.935112,69.525497,6516883
2019-11-14,81.030533,81.278625,79.866409,80.677483,69.304214,7911247
2019-11-15,80.811066,81.679390,80.763359,81.011452,69.591087,9675870
2019-11-18,80.782440,80.935112,80.009544,80.276718,68.959923,10701757
2019-11-19,80.534348,81.059158,80.124046,80.772903,69.386162,9691380
2019-11-20,80.658394,81.564888,80.582062,81.364502,69.894356,8160147
2019-11-21,81.774811,81.841606,80.410301,81.545799,70.050117,7195568
2019-11-22,81.727097,82.404579,81.412216,81.536263,70.041901,7800159
2019-11-25,82.099236,82.624046,81.431297,81.774811,70.246849,9021289
2019-11-26,82.061066,83.435112,81.975189,83.339699,71.591110,19233420
2019-11-27,83.396950,83.845421,83.005722,83.597328,71.812424,6037318
2019-11-29,83.177483,83.750000,83.043892,83.187019,71.459953,4880222
2019-12-02,83.530533,83.959923,82.585876,83.053436,71.345215,5597997
2019-12-03,82.709923,83.463737,82.538170,83.377861,71.623909,7466162
2019-12-04,83.520988,84.666031,83.187019,84.608780,72.681290,7293766
2019-12-05,84.666031,84.723282,83.940842,84.685112,72.746864,8267462
2019-12-06,84.923660,85.152672,84.685112,84.780533,72.828842,7245872
2019-12-09,84.828247,84.923660,84.160301,84.656487,72.722267,8054823
2019-12-10,84.541985,85.429390,84.456108,85.019081,73.033745,8663711
2019-12-11,85.057251,85.391220,84.780533,84.904579,72.935394,6821746
2019-12-12,84.961830,85.839699,84.837784,85.467560,73.419006,6863876
2019-12-13,85.114502,85.486641,84.389313,85.104965,73.608826,7571800
2019-12-16,85.543892,85.877861,85.095421,85.200378,73.691338,10355183
2019-12-17,85.238548,85.353050,84.465652,84.942749,73.468521,11690545
2019-12-18,85.257637,85.877861,85.047707,85.515266,73.963699,11578199
2019-12-19,85.772903,85.963737,85.391220,85.868324,74.269073,7602716
2019-12-20,87.270988,88.396950,86.679390,87.385498,75.581306,17849641
2019-12-23,87.624046,87.805344,87.251907,87.538170,75.713341,7895946
