Date,Open,High,Low,Close,Adj Close,Volume
2019-11-06,93.027061,93.379486,92.592827,93.335434,82.440315,5015679
2019-11-07,93.656387,93.989929,93.423538,93.599747,82.673790,4407092
2019-11-08,92.806793,93.782249,92.718689,93.694145,82.757141,2701618
2019-11-11,93.140343,93.530525,92.844559,93.278793,82.390282,2341233
2019-11-12,93.392067,93.794838,93.140343,93.385780,82.484795,2562421
2019-11-13,93.064819,93.461296,92.781624,93.335434,82.440315,2926302
2019-11-14,92.794212,93.417244,92.794212,93.209564,82.739174,2757551
2019-11-15,93.316551,94.279419,93.297668,93.996223,83.437477,3160839
2019-11-18,93.838890,93.945877,93.417244,93.838890,83.297829,2948866
2019-11-19,94.159851,94.178726,93.360603,93.373192,82.884407,4495758
2019-11-20,93.146629,93.505348,91.938324,92.290749,81.923569,4204335
2019-11-21,92.284454,93.108871,92.070488,92.699814,82.286690,3731131
2019-11-22,93.297668,93.473885,92.624290,92.951546,82.510139,3783568
2019-11-25,93.492760,93.606041,92.636879,92.838264,82.409592,3818367
2019-11-26,92.951546,93.530525,92.762741,93.215858,82.744774,5722625
2019-11-27,93.379486,93.801132,92.945251,93.656387,83.135811,2401456
2019-11-29,93.473885,93.524231,92.825676,93.354309,82.867676,1575494
2019-12-02,93.385780,93.524231,91.176842,91.246063,80.996231,6121940
2019-12-03,90.578979,90.748901,89.855255,90.453117,80.292366,5938729
2019-12-04,91.214600,91.799873,90.811829,90.950279,80.733681,4829130
2019-12-05,91.560730,91.611076,90.881058,91.415985,81.147095,3720644
2019-12-06,92.599121,92.756454,92.013847,92.504723,82.113518,4143953
2019-12-09,92.448082,92.731277,91.976089,92.020142,81.683357,2403045
2019-12-10,91.736938,91.881683,91.472626,91.485214,81.208519,4246761
2019-12-11,92.246696,92.743866,91.875397,92.680931,82.269920,3603693
2019-12-12,93.077408,94.172432,92.624290,94.027687,83.465378,4327483
2019-12-13,93.310257,94.493393,93.310257,93.813721,83.275436,3762911
2019-12-16,94.229073,94.820641,93.838890,94.059158,83.493340,5162502
2019-12-17,93.895531,94.008812,93.108871,93.530525,83.024086,5759172
2019-12-18,93.203270,93.524231,92.630585,92.957832,82.515724,6036929
2019-12-19,93.335434,93.870361,92.636879,93.587158,83.074356,4755241
