Date,AAPL,ABBV,AMD,AXP,BA,CAT,DFS,DIS,ETN,GOOG,GS,JNJ,JPM,META,MRK,MSFT,NFLX,NVDA,PFE,RTX,SYF,TMUS,UBER,UNH,UNP
2019-11-21,-0.004493518501711868,-0.007828730100469805,-0.03627726993108649,-0.004199922069489936,-0.01212465375658578,0.012917878085981549,0.0007238147301400488,-0.0002041929104006357,0.0037782464375011315,-0.0013054679256754298,0.0014673822965907135,0.0036713455780379434,0.002311512836211449,0.002124206811012108,0.002225728805735905,-0.0009361351684162855,0.02117286821512021,-0.00474654394091778,0.018452273542435726,0.004422557130570937,0.0057275213749341525,0.0007724733427121322,0.04975797623739453,0.0035862095818464113,0.0004594383666542967
2019-11-22,-0.000878245141263001,-0.00544700888979488,-0.009406399357287931,0.0021861187459215614,0.013283271602598568,0.003620697376537585,0.011391753318018338,0.009417726446455887,0.006412338097728565,-0.004628962997442088,0.009349925692981209,0.011875881418077938,0.00659713996066813,0.004486530525119825,-0.00011694725825606156,0.000735613788764411,-0.0038895880553635465,0.0033723640862224347,0.01551222029387267,0.0027118805299997106,0.0035293099338415956,0.011389195217458514,0.0033886851603490697,0.0010481144759895145,0.010111216931380618
2019-11-25,0.01738184833206624,0.019677281235400912,0.01621517604840017,0.012851716782345868,0.0048088235847210115,0.017499536980555952,0.015498647729104142,0.0093967335059153,0.015419453624755164,0.008724089960866266,0.011150606496315163,-0.006466972583653252,0.005337911144383867,0.0048668518833441254,0.0029213961284506595,0.010903638666256654,0.016197587511745937,0.04777580605925813,0.009089837686220292,-0.0012194642326015526,0.011585741255681015,-0.007535587291429557,-0.015340270140513645,0.020840477972232208,0.02225806841258482
2019-11-26,-0.00783928932406841,-0.0004559038068032706,-0.020310395281070814,-0.0067390496181545245,0.0010179069569726806,-0.0022563477951198507,-0.0052968988781101345,0.012942781765477918,0.005950734389773338,0.005236097167149012,-0.001347722585045119,-7.286313346011042e-5,0.0013679360542306895,-0.004112715258028032,0.018955752074756305,0.005276032902224337,-0.009744673337988452,-0.019215123042471527,-0.010133878309241062,0.0040589750375295,0.001605915741199837,0.005752614248531351,0.014324937509710534,-0.004503062138788927,-0.010112089577264172
2019-11-27,0.013342756995250227,0.006929888449807464,0.010714336917203582,0.004497766979848272,-0.014861866580288208,-0.0027417523703583413,0.004592295220737341,-0.0010557074261008381,0.003231052943906576,-0.00042641652176822475,0.0022451738516799935,0.00421943012315662,0.0029575724430310757,0.015113632784164999,0.0030865435806592956,0.0019057537838413907,0.010948211240387806,0.005698021114637797,0.008840338834127603,0.004714769879764269,-0.0002674334642125409,0.006733252904679077,-0.0013555067925135056,-0.0025974750523349854,-0.005066403570064715
2019-11-29,-0.002205222461666878,-0.00681587306328435,-0.006619117684532938,-0.0017467169808762506,-0.004957941500754792,-0.00661118038183961,-0.002941351507930179,0.0006599749507687491,-0.005390848634876377,-0.006134544390569374,-0.0072023313330111804,-0.0018892244776012035,-0.002274301700193604,-0.0017837731461085582,-0.0049202438374749136,-0.006190352088453643,-0.0040279443793975744,-0.006896896160248245,-0.0028515262402750707,-0.0032305987752323517,0.0008022195803643051,-0.005459290948938822,0.0037231385028300146,-0.0028544565304500225,-0.006795410804471658
2019-12-02,-0.011629554590998126,-0.008011075024987768,-0.01078597999571862,-0.024097559497970877,-0.030500313150044533,-0.012304990195926457,-0.009589903545323075,-0.006353476101153888,-0.005637449790816262,-0.011592172333700468,-0.01690286926156137,-0.0009459996860625708,-0.0022033516067896386,-0.009667698855860607,-0.0016071061493594385,-0.012162459774345713,-0.014952696889143802,-0.035168769125264454,-0.005988812593852533,-0.022842182210423445,-0.007243519360643269,-0.011652657473012695,-0.02116842443747835,-0.0007505978597546203,-0.017135609155045195
2019-12-03,-0.01799094324872197,-0.0124871783862881,0.004379808511620453,-0.0059017576604425415,-0.008766297938723078,-0.020494031868139473,-0.013172253917171695,-0.013636528292660266,-0.006325694385621361,0.004146656040020957,-0.02512458363526182,-0.0014570671116196365,-0.012937994827136201,-0.0044162974075119266,0.0038986106190783687,-0.0016061369925148838,-0.01243215245275664,-0.007627582494276863,-0.006287653770489676,-0.00872817405061177,-0.008653353194479685,0.004754303817109395,0.001379310563505598,-0.009918185407343572,-0.02932761509452053
2019-12-04,0.00878756199721753,0.014438599586419798,0.020104939561429447,0.011684086598392263,-0.009245032687198673,0.000428274697808817,0.00804371965386963,-0.002021175645888107,-0.0030681482793992743,0.019313855856139206,0.017282867193106455,0.01605589512578387,0.0195336368710608,-0.0005534173467838244,0.014655225243430436,0.003610165659089226,-0.006028051823382619,0.008439677984008132,0.002362488273127017,0.005481300303268988,0.0177662815652897,0.00422122794023938,0.0013773762745321605,0.008701694530253157,0.02038606467319859
2019-12-05,0.014564454315403985,-0.005519747288562193,-0.0017652255690840946,0.0028786489996290854,-0.009099881518475073,0.0066152960714731535,-0.005996660066197812,-0.005681044612126485,0.008088337721235739,0.005731224094474463,0.005541701617556072,0.0012905501042945744,0.0054258009241925365,0.0032657299701996934,0.0009017691574211284,0.0005336380156446552,-0.0048091993584540305,-0.0032523464674103497,-0.0028883245569297777,0.0051073811803394875,0.0002668267251570988,-0.018032353859768868,-0.014209180569825453,0.009548967899417171,-0.005673370772084851
2019-12-06,0.019132039271360313,0.002993692437478046,0.0002524164051260769,0.01950752135657563,0.02403763543878945,0.0117702171213665,0.014094846757664037,0.0014910337938704998,0.013193670137204627,0.009360195739644972,0.03382326716448336,0.0058584649320652105,0.014770839728225127,0.008441407649804056,0.0011261398743602768,0.012065958121251441,0.014716579874062496,0.016298381733119482,0.006813490054292437,0.011839348915011705,0.00717600421581821,0.010343976378864639,-0.02796143891533509,-0.0064391193277728576,0.008817803509080235
2019-12-09,-0.014099074656720667,-0.006227686884058059,-0.017821270813388246,-0.0012444685722732274,-0.00816679727852776,0.0007704500387726299,-0.00118679104577879,-0.009868368414590378,-0.0034438259726350395,0.002190658746941132,-0.012544418816893277,0.0008544218539165982,-0.004676119168405712,0.0014413531694410509,-0.0014642139263552068,-0.0025733180292739632,-0.01590590540383996,0.0,0.0007831326389347026,-0.005252214805421929,-0.005310607347067009,-0.024348510805991985,-0.006481873495944868,-0.00950285223971914,-0.00372786427834626
2019-12-10,0.005827434982212054,0.0013872372166892077,0.013015342757100257,0.0036460348492797223,-0.009469244622435369,0.00027996500301785687,0.007689184391466597,-0.0007526324812729968,-0.0008628343841730057,0.0008184003071516344,0.00031556717576464166,-0.00363646157023112,0.0006693391991463571,-0.0023370936796496267,0.004273974812382342,-0.001520685244204678,-0.031499213042991414,0.008494712585435327,0.004166654853622109,-0.005830124273846771,-0.0037344135655419386,-0.011266684226899137,0.007558035034783028,0.007108707661947378,0.0028554256749053764
2019-12-11,0.008493239742697334,0.001616057191609066,0.0007604106309888614,-0.00215287819282306,0.006018089571897534,0.007878208695784927,-0.007451663614258308,0.010146772267162874,0.0076315628496663734,0.0002676452213439262,-0.0031146480100678886,0.007046980769340294,-0.0023820690758817875,0.006896065998632572,-0.0013476877479039473,0.0037644399124836525,0.019627344424660187,0.015580394924245233,-0.006779623446053318,0.012985381235862015,-0.007510738399176375,-0.005346096667694589,0.01882495688470298,0.003499917930182228,0.015016112225866962
2019-12-12,0.002545061681941796,0.023144235473262498,0.07607856892466858,0.016442330439090824,-0.010656554198751778,0.01912156072799842,0.02520494485825786,0.0011511699607495984,0.011286299770838504,0.003895645243537693,0.021734157300345558,0.0025502989892460803,0.028216501207750433,-0.027620086455855564,0.006608862838914931,0.010100485882391652,-0.0016404945477370703,0.03049555540237936,0.008337688167763702,0.014426536623111552,0.014700251747395754,0.0036117489116485046,0.009455542179668264,0.011026277114924987,0.004404182509450294
2019-12-13,0.013501605031170705,-0.01008115243380292,-0.03439550820937143,0.016818006357869564,-0.013431203281928816,-0.008552616250200096,0.0034670438658652714,-0.009383287721574263,-0.00904020006865558,-0.0018085917506711624,-0.0046558248075943,0.0002830291463320478,-0.008805543860553655,-0.01350887346279439,-0.004251511738706526,0.008382893313363837,0.00020101852782872243,-0.00035709503570990897,-0.005463811591246426,-0.0022781568219540915,0.0,0.00771488263871678,-0.00699551633880624,0.006572010556785024,0.010276871143098276
2019-12-16,0.016973046525405877,0.017939264134210653,0.028744398146809846,-0.008373647928369365,-0.04388522610552492,-0.0011688130864113688,-0.006365428698146047,0.014109594509394974,0.005115143292795388,0.009848731956284773,0.013420619262591416,0.002895704272192212,0.003866486754521503,0.01943788470436658,0.0011204934419772883,0.006450386852472789,0.018948289977195998,0.005165438746205675,0.020912111970412095,0.002612800111799096,-0.013623798453509472,0.0,0.05330947919352935,0.02268452065817783,0.01713749963231681
2019-12-17,0.0019634111713049407,0.007241990235776541,0.009868548366256835,0.010216048432244662,0.0,0.006924197368461726,0.004402289340984744,-0.004929352583054936,0.001593128646838693,-0.004454686391739848,0.013545803010051927,0.012406011967268427,0.006097558334356101,0.0023718867750197603,-0.0030283820620624624,-0.005415505449183122,0.03637710058744048,0.013849903813940134,-0.0061506848022228056,-0.005636071140949106,-0.007288465251390708,0.0002649311108831043,-0.010033495711707197,-0.005356229114465982,-0.015106010857192764
2019-12-18,-0.002392260374254107,-0.008360786491223848,-0.011049859827247044,-0.005537472540525279,0.011190948318719585,0.00511091797435359,0.0,-0.010000430599984789,0.002120185219319559,-0.0018465589910139357,-0.003032918328554679,-0.0025806186945782628,-0.0010136848822241973,0.020505101232489942,0.006717421329130779,-0.002070841373621235,0.016722515188581255,0.005329850974553629,-0.0002571115070288954,-0.006141882630171125,-0.0032564207439254034,0.010803794434698588,0.012692187961058643,0.008330929170707435,0.004668054932064791
2019-12-19,0.0010004145825224242,-0.006288678817615967,0.012451775911949348,0.004576666953917119,0.008491746139704937,-0.01437685478435391,-0.002198716361117903,-0.0007523751535662981,-0.002014120594112434,0.0025253090774066678,-0.002215492124993723,0.014972234631183134,-0.0050109912945615065,0.017427492264416422,0.004120096905843695,0.00864306200466114,0.03497956448711026,0.02559444611397632,0.0020549623158445662,0.006747202243168715,-0.009559051348595471,0.01185453869344677,-0.004657327191779803,0.005855140066898024,-0.004217161614387344
2019-12-20,-0.002073371522777201,0.005840789443561256,0.03035413402656184,0.007501990521250335,-0.016629256971533835,0.01743099538462367,0.004392528234540727,0.0049825104100325035,0.0016963956570297256,-0.0047678744865340406,-0.004402164630896266,0.004872814214406773,-0.0008012018025249645,0.001164055808124509,0.017514335502606393,0.010858543969377799,0.0139887295300829,0.016469424338248384,0.006649713054448725,0.005231402977704747,0.008199089274173232,0.0023283026493707837,0.015222034235710336,-0.006914075434752753,0.016374988187870088
2019-12-23,0.01618662334828702,0.010694086484402732,0.029239824076955134,-0.010229442877851547,0.02870000355344615,0.006282271332281653,-0.015810618295905243,-0.015091602212315536,0.007703251344676865,-0.0005558639755358641,0.0006986725922510928,0.0025983194105458907,-0.00029156099687988046,-0.0005818949018134845,0.0017455846943112974,0.0,-0.011343369390824698,-0.002300341883060497,0.0022915082723078406,0.0022050961351425258,-0.011222232939528176,-0.00570101307178561,-0.003948705296138222,0.008508083020482005,-0.005447159384990741
2019-12-24,0.0009502103789245098,-0.0044420062427441565,0.02347938293400187,0.002006179736479652,-0.013571121957146381,-0.006892411999132264,-0.000703282197059174,0.004207338202484756,-0.006856142040714275,-0.0039221562102298435,0.0035730234090873836,-0.003488795198056671,0.0027658872089686426,-0.005154390360991634,-0.003275509237769647,-0.00019059690100053928,0.0003001830948496931,-0.0008378016575845137,-0.000763315388216057,-0.0016700771589190921,-0.0002753475509384984,0.004666860976441534,0.00362024414450568,-0.0018655331473711456,0.002616132431533913
2019-12-26,0.019646095243266437,-0.00022257346485421436,0.001931952904612455,0.005356846666713544,-0.009292249748358294,0.005005117026318118,0.0024594379521376553,0.002817995707161458,0.005909662494362422,0.012455907612667794,0.00563847333956069,-0.000685433271376823,0.010556030536991834,0.012932771267600174,-0.0010942134989280206,0.00816326626414643,-0.0017121701476225937,0.0023858867348596213,0.0022881201395392736,0.007593009569647258,-0.0016534035635871192,0.0010341520953440764,0.007527412281164825,0.0037614541184352035,0.005101197686085079
2019-12-27,-0.0003795553046836986,-0.007038011551716572,-0.009697328339301592,-0.0017558024840527153,0.0006666121225782362,0.0004047082685936232,-0.006336573840544091,0.0003431326196965401,-0.000526264288977174,-0.0062751462703882765,-0.002381636594184222,-0.0005487482094714835,0.0007190021366332289,0.0014908416079499887,0.00175015589997507,0.0018260811385744091,-0.010699518727508739,-0.00974674774802331,-0.0015248047513232166,-0.0028572877781130046,0.0008270986112735024,-0.0020693747684799035,-0.016436924955190335,0.0010817992424625444,0.0033129399010052296
2019-12-30,0.005917584429322886,-0.007652524661473592,-0.014395014108273596,-0.0071345765954662355,-0.01139324764706462,-0.005138584615282937,-0.004956323692332454,-0.013677996973884277,-0.0006318239535358927,-0.011718738700847275,-0.0037354036698484805,-0.003092234007427308,-0.0036720636909759463,-0.017890961851480647,-0.005149823623555427,-0.008655944028137519,-0.017719648341124383,-0.0193957357980592,-0.0104820538060304,-0.002665261154954024,-0.006635412789072426,0.010816536052596248,-0.014355112138960902,-0.007188647737794263,-0.006969881114209819
2019-12-31,0.007279981817174708,0.00022595730612273712,0.007441509417177361,0.001527352676325755,-0.001962660088050683,0.0010839364315069488,0.003424874935728184,0.005963963399897132,-0.0022145962005799547,0.0006583818787788687,0.0005655058603757368,0.003915188597851227,0.005538905667302529,0.004100947952138334,-0.0008792535291100023,0.0006977766938716101,0.0008038863838493171,0.012745564096885431,0.0069151529814281965,-0.0008009273264644179,-0.0011102138710521459,0.004345003640897183,0.0,0.0004423217541118518,0.003546294086444135
2020-01-02,0.022559933206551364,0.011342723409232924,0.06826569483202327,0.010865330361242265,0.022942065895296793,0.019114669874460866,0.005643125621176637,0.024383900962456906,0.01206795668815186,0.022445959855986963,0.01891284806329363,0.0006853481721842414,0.012050500989551516,0.021830609434021042,0.011913368194139018,0.01834682068541227,0.019101229533943,0.019402557278591415,-0.001021486508747227,0.022318491989443245,0.005538674040214353,0.002165442620533753,0.04117163076764774,-0.005047108559440794,0.00815302820734054
2020-01-03,-0.009769611646814447,-0.009537306513895949,-0.010235504313092392,-0.009982115387401791,-0.0016814710474699623,-0.01398154356336434,-0.01678731939928202,-0.01153726416194889,-0.007433410912055294,-0.004919354757505268,-0.011762337572703174,-0.011645278888838817,-0.019683562016198586,-0.005305310605777436,-0.008620252346387858,-0.012529922497645174,-0.011926157575668839,-0.016135481796906603,-0.005379719607069511,0.0013704109679393284,-0.014464786677853336,-0.0053584973340452535,0.012187482280519468,-0.010171178862226071,-0.007102620361210121
2020-01-06,0.007936669356864101,0.007860849057171215,-0.004330329614383732,-0.004343286878248698,0.002940677287936566,-0.0006739403225228813,-0.017801709081068928,-0.005818986246324265,0.001889680352346268,0.024358157599393415,0.010182009668520564,-0.0012483044611437677,-0.0007954587191818518,0.018658446969078923,0.0042648834015821535,0.0025814842464058074,0.030014473402133923,0.004184902436352722,-0.0012852272234860074,0.002149568026390547,-0.0002802017712069116,0.005740241504966548,0.006671954747319742,0.006917988699157718,-0.008601385108950588
2020-01-07,-0.004714136316992246,-0.005721065547108495,-0.002897332354805382,-0.005253125546363258,0.010551226192735186,-0.013300895012578806,-0.01110517239803066,0.0003432504001068537,-0.0052581888006635324,-0.0006242471055415422,0.006561066453241615,0.006088229639491516,-0.01714675544943045,0.00216131266616415,-0.026986849733099838,-0.009159578870194807,-0.015242237840029205,0.012033940480975724,-0.00334923304144219,-0.0031934748428801285,-0.014112568402396608,0.003808497660353183,0.038209368624026574,-0.006054922716900002,-0.0076083499885406525
2020-01-08,0.01595827556219831,0.0070623914878806815,-0.008742728278029688,0.017112262977597936,-0.01767788218735955,0.008841709024005162,0.01074104058494374,-0.0020611687769616083,0.0030531266616655728,0.007849500040870261,0.009593269557570672,-0.0001378836988674692,0.007770708208296284,0.010086958622629538,-0.006749157469365663,0.015802853594549582,0.025404001548428923,0.0018737903923127242,0.007968152163462694,0.0015002658316349837,0.007645541877468798,0.006315544708235699,0.033566201344616076,0.02086498533710035,0.010891207325085972
2020-01-09,0.021018364277578527,0.0076782440916964845,0.02355478662792665,0.017920329640420896,0.014886980441188413,-0.002508527104721381,0.012786627539799866,-0.003927869211884705,0.0006305695912516285,0.01098391763571982,0.020152280742234296,0.002961889481430724,0.003644584489896907,0.014209511879800019,0.008765123279982134,0.012415579742378391,-0.010668049746640484,0.010922739955822935,-0.004361768600716687,0.0014980287470720555,-0.0005643623095004102,0.004898584307869491,0.0011782328140927945,-0.005693748908160323,-0.005123635481188771
2020-01-10,0.0022581595795987397,-0.012829997146516448,-0.016471507012381092,-0.004155394322557626,-0.01927230096979038,-0.008042525547367063,-0.009030222100415486,-0.0014510764486184158,-0.0022085405672518377,0.006948510987853318,-0.002021848774924173,-0.0022723439174141546,-0.010017962140874026,-0.0011000321920056066,0.001676788636773452,-0.004637797129971588,-0.01988907636334769,0.00533509698985668,0.015310328228986148,-0.011718248231824546,0.0011283781009887583,-0.010200932361379422,0.0011767286026374002,0.0030881639567068575,-0.006497916511138513
2020-01-13,0.021139348966267235,-0.006081796144583151,0.011968818321345331,0.009850709312544836,0.0009088617998846971,0.00471072365739289,0.0024160075006935955,-0.005129924594835522,-0.0012642437152852182,0.006622604932866594,0.01272284234457377,0.0044022564630372685,0.008270182779019919,0.017501667186762937,-0.00022347265986866205,0.011952597660676467,0.029554451253891223,0.030870877812161357,-0.0020278753212981115,0.0012503279127669131,-0.001693030854557076,0.0050505409749854735,0.0038151478622712176,-0.03194873547758004,0.010954681548260403
2020-01-14,-0.013595279943595884,-0.003621552293062713,-0.011138749768909939,0.0020207514767962564,0.006429546508877948,-0.0009540988798724115,0.0019286891457062083,0.009132428150933514,-0.008044105653937983,-0.005818650505093004,0.0018334675819469126,0.005612272599735846,0.01159437626064097,-0.0129262565275301,0.004681258407070565,-0.007067998975713863,-0.0006788890475126763,-0.018828421458622735,0.01660833446900467,-0.0033597706973598207,-0.00028238948690972876,0.005025148607740171,0.020296463909162288,0.008326213046515818,0.004990356946371399
2020-01-15,-0.00429472800685371,0.011946552608437244,0.0070277264650653315,0.00788809256395595,-0.007702274801038911,-0.007596176816790923,0.0033661849328039395,-0.006078976911899403,-0.0021276178238771593,0.0057977641192561435,-0.0018334675819469126,0.003338612453942069,-0.015099023564982161,0.009495521417747455,0.01774447399364032,0.006455329701812396,0.0011213557447273814,-0.006939258848906116,0.014862796176552173,0.00276775175645394,-0.0056657656237604215,0.005872372719874619,0.004867525855735355,0.02795021279274046,0.0
2020-01-16,0.012448678347944941,0.0,0.024818218730451314,0.005607388598704688,0.006648595176678818,0.015676356908511657,0.003833246211659258,0.005527847094942473,0.009749949960500714,0.008647879950716586,0.018225279386360427,0.008062114954488386,0.0038690342680851586,0.0027996496332134413,-0.003940478262165925,0.018157505574015964,-0.0013280764503402764,0.013589693468861741,-0.0014764042644688224,0.010408873388065842,0.007923046428236713,0.014470662590547079,-0.009470525927696816,0.014502426303593552,0.017000634432850603
2020-01-17,0.011010158947502902,-0.014216667129369753,0.023039748026050688,0.007402643596655878,-0.02392861580543304,-0.0006088009782247994,0.009519384061146496,-0.005458593675975898,0.009028932728349481,0.019570310377608813,-0.001041684439854862,0.006523889139246286,0.006897809236259711,0.0016669824206658745,-0.0023057621316020516,0.005581122830735197,0.0030960763873197905,0.0014050302385668623,-0.002465441333390661,0.00552039457109732,0.007860736935521473,0.008680291468817103,0.012892342831093195,-0.007576642223060759,0.007691999337101407
2020-01-21,-0.006799975618289267,-0.00011366555059311167,0.0023533841255223287,-0.007555883981870792,-0.03382176804055437,-0.013145937141800346,-0.009041246348964194,-0.005349305888656453,-0.01219786962292968,0.00270508359186028,-0.015187342441052465,0.0006701916839100264,-0.009889558747715022,-0.003156127776211548,-0.01105351807526489,-0.003597162087491945,-0.004603354361194079,-0.005389981272382549,-0.0042052900340610044,0.0004532562544694585,-0.0011191103730814334,-0.001461847004989636,0.06794850246092388,0.006878150655613702,-0.01555308903904784
2020-01-22,0.003563167609780926,-0.008904157155294357,0.007416134764789195,0.007327763384908259,-0.014043308172754898,-0.022324837860816515,0.019643230571901427,0.003129654541530691,0.027547724723784306,0.0010436481356173033,0.005479490117928698,-0.00685673556439248,-0.0011699548456105546,-0.0005420318027766768,-0.003563087115645125,-0.004816403092990917,-0.03647386059368962,0.008714039680630892,-0.003725324097461069,-0.004411845605119424,0.019407235380759946,0.005592027803280608,-0.01500556042853951,0.00019961738321239153,-0.008420831839892173
2020-01-23,0.0048043046652486154,-0.02249633420072339,0.005429507282685986,-0.0009131097035561808,0.028049538699357335,0.0008409489450507124,0.005958333158522677,-0.012648210617385303,0.007587424662297337,0.00047091436611257365,-0.005967989558697262,0.0018869134309600355,-0.0010248153094689627,-0.0070736306233945,-0.012232919672390707,0.006136858235574749,0.06989227957714395,0.010935154793119795,0.012855459233810151,6.502920029305415e-5,-0.0060588729285444565,-0.003765086172013099,0.009672321120602234,-0.0037663740031499415,0.03401397705556075
2020-01-24,-0.002886145581727284,-0.020497086532253128,-0.026652587626886604,0.028071537452268203,0.016416257261117728,-0.016741781616235407,-0.11805968283702128,-0.015020794016941785,-0.010886479200863164,-0.013503387997418237,-0.01501568315238,-0.0014148022959972195,-0.02514129352512473,-0.008316214309347814,-0.029565552847128806,-0.010127938214046672,0.010131562415841344,-0.009456898865601415,-0.02210448383957786,-0.003974063127549776,-0.103827005204161,-0.00732780505003916,-0.016172939895448657,-0.02245689497642278,-0.008099430230656068
2020-01-27,-0.02984624778224987,0.005729258996107767,-0.02188622735112622,-0.03364382786565834,-0.020167906459951368,-0.033685478080283104,-0.03169369029334668,-0.030294425248166057,-0.0229798816608362,-0.022623833443217833,-0.01574835290015475,0.0028948954129415227,-0.008447105280906975,-0.014186633905825197,0.0013946782471894181,-0.016864594172978364,-0.02954067705206498,-0.04190716737226707,0.008502239031562997,-0.014200566905695489,-0.013265657645610496,-0.010597769971368187,-0.013680104278376515,-0.030232852392086507,-0.039604198795806234
2020-01-28,0.027896586787307776,-0.002979917682076838,0.025454847422095028,0.01375975206043556,-0.00012637563901840565,0.007413760211790965,0.017701936533168983,0.018011943539305797,0.017076503523743902,0.01292948470382882,0.01847282930161942,0.005029348405002132,0.018014403477376817,0.013498092801711437,0.0017407080468183622,0.019406283892275944,0.016315039493424166,0.0318358614599763,-0.051607860031202435,0.01204403273547161,0.011425135681879528,0.011577946441162723,0.01937037863601887,0.00624606925077309,0.006534317181741578
